1,0.7660323462854266,0.8989571928977966
0,0.5613413993878117,0.63909912109375
1,0.8206099398622182,0.7646658420562744
0,0.7392479985132087,0.6503547430038452
1,0.5618006477335896,0.5706273913383484
1,0.8793040102298588,0.6791599988937378
0,0.45226701686664544,0.42477214336395264
1,0.7715167498104596,0.8425064086914062
0,0.375,0.34178662300109863
1,0.6804138174397718,0.7533887624740601
0,0.7385489458759965,0.7455430030822754
0,0.8366600265340756,0.90888512134552
0,0.2760262237369417,0.4323388338088989
1,0.7878385971583354,0.7548689842224121
1,0.8486684247915055,0.8045992851257324
0,0.7134772412317412,0.6895568370819092
0,0.5447047794019222,0.690807580947876
0,0.6772962119561564,0.8127425909042358
0,0.6527912098338668,0.5762644410133362
1,0.8624833627499189,0.9157650470733643
0,0.82502864732539,0.7968966960906982
1,0.76,0.7668279409408569
1,0.7006490497453707,0.8095472455024719
0,0.6436786858669364,0.8310270309448242
0,0.8040302522073697,0.8019194602966309
1,0.5378528742004771,0.6129900813102722
1,0.8807155182276062,0.8229678869247437
0,0.659828879073858,0.6761487722396851
1,0.5538186196949965,0.830399751663208
1,0.6761234037828132,0.8567402958869934
0,0.7130240959073808,0.811275064945221
1,0.5477225575051661,0.7237673401832581
0,0.3333333333333333,0.4765733778476715
1,0.7660323462854266,0.7310442328453064
1,0.9045340337332909,0.9481973648071289
1,0.4622501635210243,0.6611447334289551
1,0.6900655593423541,0.838034987449646
1,0.8830215713766957,0.8773854970932007
0,0.7001400420140049,0.6674713492393494
1,0.6581451817144176,0.6208024621009827
0,0.5508226327552436,0.6886061429977417
1,0.5518254055364691,0.6652377843856812
1,0.9057894597833126,0.8567625880241394
1,0.8954430086935637,0.8464685678482056
1,0.5619514869490164,0.611808180809021
1,0.6515837655350015,0.7736772298812866
1,0.9389710680668849,0.942878007888794
1,0.533113989983183,0.7522862553596497
0,0.6420578831241025,0.7244820594787598
1,0.64,0.7030606269836426
0,0.47193990372426947,0.6833305358886719
1,0.7807200583588266,0.7482233047485352
1,0.7937507937511906,0.8216278553009033
0,0.42365927286816174,0.4238569736480713
0,0.6133956150821481,0.6427081823348999
1,0.74535599249993,0.7113897800445557
1,0.49009802940980346,0.8088998198509216
1,0.6347454495420078,0.8108267188072205
0,0.6903452589658139,0.7580131888389587
1,0.7543365091413573,0.8587017059326172
1,0.8339078479367938,0.9512664079666138
1,0.8003267306650412,0.8183839321136475
1,0.41812100500354543,0.6981097459793091
1,0.8340576562282991,0.907677948474884
1,0.7071067811865476,0.6517550945281982
1,0.8954430086935637,0.9250191450119019
1,0.8777908163823702,0.9310277104377747
1,0.6717514421272202,0.8454396724700928
0,0.404145188432738,0.626483678817749
1,0.7740702698132099,0.8378462791442871
0,0.296078262731896,0.6438519954681396
1,0.6900655593423543,0.5057151317596436
1,0.6191034846198453,0.7124640345573425
1,0.8131249357707346,0.8855816125869751
1,0.8775147014620616,0.8898462057113647
1,0.7715167498104596,0.8765707015991211
0,0.545544725589981,0.6830806732177734
0,0.6931032800836721,0.5158171653747559
0,0.3903600291794133,0.45222482085227966
1,0.7909115788387002,0.9081140756607056
0,0.48507125007266594,0.6370646953582764
0,0.7505553499465134,0.7166820764541626
1,0.4588314677411235,0.5764927864074707
0,0.5863019699779287,0.5284135341644287
0,0.49613893835683387,0.5193011164665222
1,0.8534918135881966,0.9412463903427124
1,0.49147318718299055,0.5805422067642212
1,0.7214084193623483,0.7630410194396973
1,0.8295613557843402,0.7239797711372375
